timestamp_utc,timestamp_epoch,temp_f,temp_c,device_id
2021-01-24 18:22:10,1611512530,61,16.1,2707176363363894
2021-01-24 18:41:52,1611513712,61,16.1,2707176363363894
2021-01-24 18:07:21,1611511641,61,16.1,2707176363363894
2021-01-24 18:14:11,1611512051,61,16.1,2707176363363894
2021-01-24 19:06:55,1611515215,61,16.1,2707176363363894
2021-01-24 18:40:11,1611513611,61,16.1,2707176363363894
2021-01-24 18:44:59,1611513899,61,16.1,2707176363363894
2021-01-24 18:22:31,1611512551,61,16.1,2707176363363894
2021-01-24 19:04:23,1611515063,61,16.1,2707176363363894
2021-01-24 18:28:14,1611512894,61,16.1,2707176363363894
2021-01-24 19:09:59,1611515399,61,16.1,2707176363363894
2021-01-24 18:21:50,1611512510,61,16.1,2707176363363894
2021-01-24 19:08:21,1611515301,61,16.1,2707176363363894
2021-01-24 18:06:16,1611511576,61,16.1,2707176363363894
2021-01-24 05:19:54,1611465594,61,16.1,2707176363363894
2021-01-24 05:15:35,1611465335,61,16.1,2707176363363894
2021-01-24 06:05:25,1611468325,61,16.1,2707176363363894
2021-01-24 06:05:37,1611468337,61,16.1,2707176363363894
2021-01-24 05:20:09,1611465609,61,16.1,2707176363363894
2021-01-24 05:15:09,1611465309,61,16.1,2707176363363894
2021-01-24 05:33:34,1611466414,61,16.1,2707176363363894
2021-01-24 05:28:37,1611466117,61,16.1,2707176363363894
2021-01-24 05:53:22,1611467602,61,16.1,2707176363363894
2021-01-24 05:42:14,1611466934,61,16.1,2707176363363894
2021-01-24 05:30:54,1611466254,61,16.1,2707176363363894
2021-01-24 23:07:21,1611529641,61,16.1,2707176363363894
2021-01-24 23:35:26,1611531326,61,16.1,2707176363363894
2021-01-24 23:36:50,1611531410,61,16.1,2707176363363894
2021-01-24 23:10:27,1611529827,61,16.1,2707176363363894
2021-01-24 23:35:57,1611531357,61,16.1,2707176363363894
2021-01-24 23:59:42,1611532782,61,16.1,2707176363363894
2021-01-24 23:37:37,1611531457,61,16.1,2707176363363894
2021-01-24 18:41:59,1611513719,61,16.1,2707176363363894
2021-01-24 19:11:03,1611515463,61,16.1,2707176363363894
2021-01-24 18:09:05,1611511745,61,16.1,2707176363363894
2021-01-24 18:24:06,1611512646,61,16.1,2707176363363894
2021-01-24 18:09:04,1611511744,61,16.1,2707176363363894
2021-01-24 18:20:17,1611512417,61,16.1,2707176363363894
2021-01-24 19:08:58,1611515338,61,16.1,2707176363363894
2021-01-24 18:10:48,1611511848,61,16.1,2707176363363894
2021-01-24 19:10:52,1611515452,61,16.1,2707176363363894
2021-01-24 18:08:45,1611511725,61,16.1,2707176363363894
2021-01-24 19:04:49,1611515089,61,16.1,2707176363363894
2021-01-24 19:03:01,1611514981,61,16.1,2707176363363894
2021-01-24 18:39:04,1611513544,61,16.1,2707176363363894
2021-01-24 19:04:16,1611515056,61,16.1,2707176363363894
2021-01-24 18:43:05,1611513785,61,16.1,2707176363363894
2021-01-24 18:13:03,1611511983,61,16.1,2707176363363894
2021-01-24 18:15:30,1611512130,61,16.1,2707176363363894
2021-01-24 18:15:32,1611512132,61,16.1,2707176363363894
2021-01-24 18:15:51,1611512151,61,16.1,2707176363363894
2021-01-24 22:49:45,1611528585,61,16.1,2707176363363894
2021-01-24 22:49:09,1611528549,61,16.1,2707176363363894
2021-01-24 22:51:41,1611528701,61,16.1,2707176363363894
2021-01-24 22:48:35,1611528515,61,16.1,2707176363363894
2021-01-24 18:05:03,1611511503,61,16.1,2707176363363894
2021-01-24 06:08:37,1611468517,61,16.1,2707176363363894
2021-01-24 05:33:46,1611466426,61,16.1,2707176363363894
2021-01-24 05:51:20,1611467480,61,16.1,2707176363363894
2021-01-24 05:50:54,1611467454,61,16.1,2707176363363894
2021-01-24 05:13:36,1611465216,61,16.1,2707176363363894
2021-01-24 05:51:00,1611467460,61,16.1,2707176363363894
2021-01-24 06:04:49,1611468289,61,16.1,2707176363363894
2021-01-24 05:34:08,1611466448,61,16.1,2707176363363894
2021-01-24 05:19:42,1611465582,61,16.1,2707176363363894
2021-01-24 05:19:14,1611465554,61,16.1,2707176363363894
2021-01-24 22:55:00,1611528900,61,16.1,2707176363363894
2021-01-24 23:11:45,1611529905,61,16.1,2707176363363894
2021-01-24 23:58:50,1611532730,61,16.1,2707176363363894
2021-01-24 23:56:40,1611532600,61,16.1,2707176363363894
2021-01-24 23:57:52,1611532672,61,16.1,2707176363363894
2021-01-24 23:58:06,1611532686,61,16.1,2707176363363894
2021-01-24 23:08:25,1611529705,61,16.1,2707176363363894
2021-01-24 23:08:55,1611529735,61,16.1,2707176363363894
2021-01-24 18:28:32,1611512912,61,16.1,2707176363363894
2021-01-24 19:02:05,1611514925,61,16.1,2707176363363894
2021-01-24 18:39:55,1611513595,61,16.1,2707176363363894
2021-01-24 18:40:14,1611513614,61,16.1,2707176363363894
2021-01-24 18:20:29,1611512429,61,16.1,2707176363363894
2021-01-24 18:24:03,1611512643,61,16.1,2707176363363894
2021-01-24 18:42:33,1611513753,61,16.1,2707176363363894
2021-01-24 19:10:43,1611515443,61,16.1,2707176363363894
2021-01-24 18:27:10,1611512830,61,16.1,2707176363363894
2021-01-24 19:09:19,1611515359,61,16.1,2707176363363894
2021-01-24 18:23:15,1611512595,61,16.1,2707176363363894
2021-01-24 18:15:37,1611512137,61,16.1,2707176363363894
2021-01-24 22:52:52,1611528772,61,16.1,2707176363363894
2021-01-24 22:54:27,1611528867,61,16.1,2707176363363894
2021-01-24 22:48:02,1611528482,61,16.1,2707176363363894
2021-01-24 18:06:06,1611511566,61,16.1,2707176363363894
2021-01-24 06:10:16,1611468616,61,16.1,2707176363363894
2021-01-24 05:54:27,1611467667,61,16.1,2707176363363894
2021-01-24 05:41:17,1611466877,61,16.1,2707176363363894
2021-01-24 05:19:22,1611465562,61,16.1,2707176363363894
2021-01-24 05:43:23,1611467003,61,16.1,2707176363363894
2021-01-24 05:50:03,1611467403,61,16.1,2707176363363894
2021-01-24 05:18:56,1611465536,61,16.1,2707176363363894
2021-01-24 05:22:40,1611465760,61,16.1,2707176363363894
2021-01-24 05:31:35,1611466295,61,16.1,2707176363363894
2021-01-24 05:51:22,1611467482,61,16.1,2707176363363894
2021-01-24 05:42:58,1611466978,61,16.1,2707176363363894
2021-01-24 05:52:51,1611467571,61,16.1,2707176363363894
2021-01-24 05:42:33,1611466953,61,16.1,2707176363363894
2021-01-24 05:22:27,1611465747,61,16.1,2707176363363894
2021-01-24 05:22:21,1611465741,61,16.1,2707176363363894
2021-01-24 05:42:59,1611466979,61,16.1,2707176363363894
2021-01-24 23:11:40,1611529900,61,16.1,2707176363363894
2021-01-24 23:11:30,1611529890,61,16.1,2707176363363894
2021-01-24 23:59:56,1611532796,61,16.1,2707176363363894
2021-01-24 23:35:52,1611531352,61,16.1,2707176363363894
2021-01-24 23:08:24,1611529704,61,16.1,2707176363363894
2021-01-24 18:20:21,1611512421,61,16.1,2707176363363894
2021-01-24 19:02:04,1611514924,61,16.1,2707176363363894
2021-01-24 19:04:21,1611515061,61,16.1,2707176363363894
2021-01-24 19:08:27,1611515307,61,16.1,2707176363363894
2021-01-24 18:24:20,1611512660,61,16.1,2707176363363894
2021-01-24 18:41:37,1611513697,61,16.1,2707176363363894
2021-01-24 18:29:49,1611512989,61,16.1,2707176363363894
2021-01-24 18:12:39,1611511959,61,16.1,2707176363363894
2021-01-24 18:11:13,1611511873,61,16.1,2707176363363894
2021-01-24 18:42:09,1611513729,61,16.1,2707176363363894
2021-01-24 19:06:48,1611515208,61,16.1,2707176363363894
2021-01-24 18:40:17,1611513617,61,16.1,2707176363363894
2021-01-24 18:08:36,1611511716,61,16.1,2707176363363894
2021-01-24 19:00:42,1611514842,61,16.1,2707176363363894
2021-01-24 18:16:04,1611512164,61,16.1,2707176363363894
2021-01-24 18:15:41,1611512141,61,16.1,2707176363363894
2021-01-24 18:15:34,1611512134,61,16.1,2707176363363894
2021-01-24 22:47:59,1611528479,61,16.1,2707176363363894
2021-01-24 22:52:59,1611528779,61,16.1,2707176363363894
2021-01-24 22:47:57,1611528477,61,16.1,2707176363363894
2021-01-24 22:52:37,1611528757,61,16.1,2707176363363894
2021-01-24 22:48:53,1611528533,61,16.1,2707176363363894
2021-01-24 22:51:42,1611528702,61,16.1,2707176363363894
2021-01-24 22:48:05,1611528485,61,16.1,2707176363363894
2021-01-24 18:05:57,1611511557,61,16.1,2707176363363894
2021-01-24 05:16:07,1611465367,61,16.1,2707176363363894
2021-01-24 05:54:31,1611467671,61,16.1,2707176363363894
2021-01-24 05:52:12,1611467532,61,16.1,2707176363363894
2021-01-24 05:53:52,1611467632,61,16.1,2707176363363894
2021-01-24 05:16:21,1611465381,61,16.1,2707176363363894
2021-01-24 05:21:02,1611465662,61,16.1,2707176363363894
2021-01-24 05:43:10,1611466990,61,16.1,2707176363363894
2021-01-24 06:05:33,1611468333,61,16.1,2707176363363894
2021-01-24 05:35:20,1611466520,61,16.1,2707176363363894
2021-01-24 05:30:56,1611466256,61,16.1,2707176363363894
2021-01-24 23:58:55,1611532735,61,16.1,2707176363363894
2021-01-24 23:58:08,1611532688,61,16.1,2707176363363894
2021-01-24 23:08:29,1611529709,61,16.1,2707176363363894
2021-01-24 23:58:04,1611532684,61,16.1,2707176363363894
2021-01-24 19:01:55,1611514915,61,16.1,2707176363363894
2021-01-24 18:23:06,1611512586,61,16.1,2707176363363894
2021-01-24 18:13:21,1611512001,61,16.1,2707176363363894
2021-01-24 18:20:37,1611512437,61,16.1,2707176363363894
2021-01-24 19:01:22,1611514882,61,16.1,2707176363363894
2021-01-24 18:28:03,1611512883,61,16.1,2707176363363894
2021-01-24 18:13:09,1611511989,61,16.1,2707176363363894
2021-01-24 18:45:05,1611513905,61,16.1,2707176363363894
2021-01-24 18:43:14,1611513794,61,16.1,2707176363363894
2021-01-24 18:19:59,1611512399,61,16.1,2707176363363894
2021-01-24 18:42:42,1611513762,61,16.1,2707176363363894
2021-01-24 18:38:59,1611513539,61,16.1,2707176363363894
2021-01-24 22:48:40,1611528520,61,16.1,2707176363363894
2021-01-24 05:15:27,1611465327,61,16.1,2707176363363894
2021-01-24 05:22:31,1611465751,61,16.1,2707176363363894
2021-01-24 05:18:50,1611465530,61,16.1,2707176363363894
2021-01-24 05:19:30,1611465570,61,16.1,2707176363363894
2021-01-24 05:53:00,1611467580,61,16.1,2707176363363894
2021-01-24 05:42:39,1611466959,61,16.1,2707176363363894
2021-01-24 05:23:08,1611465788,61,16.1,2707176363363894
2021-01-24 05:30:13,1611466213,61,16.1,2707176363363894
2021-01-24 05:18:59,1611465539,61,16.1,2707176363363894
2021-01-24 05:21:23,1611465683,61,16.1,2707176363363894
2021-01-24 06:05:21,1611468321,61,16.1,2707176363363894
2021-01-24 06:04:22,1611468262,61,16.1,2707176363363894
2021-01-24 05:15:26,1611465326,61,16.1,2707176363363894
2021-01-24 05:53:37,1611467617,61,16.1,2707176363363894
2021-01-24 05:45:00,1611467100,61,16.1,2707176363363894
2021-01-24 05:51:41,1611467501,61,16.1,2707176363363894
2021-01-24 05:42:09,1611466929,61,16.1,2707176363363894
2021-01-24 05:35:49,1611466549,61,16.1,2707176363363894
2021-01-24 06:06:58,1611468418,61,16.1,2707176363363894
2021-01-24 23:58:33,1611532713,61,16.1,2707176363363894
2021-01-24 22:55:46,1611528946,61,16.1,2707176363363894
2021-01-24 23:08:28,1611529708,61,16.1,2707176363363894
2021-01-24 18:22:46,1611512566,61,16.1,2707176363363894
2021-01-24 18:10:57,1611511857,61,16.1,2707176363363894
2021-01-24 18:15:36,1611512136,61,16.1,2707176363363894
2021-01-24 18:42:52,1611513772,61,16.1,2707176363363894
2021-01-24 19:02:22,1611514942,61,16.1,2707176363363894
2021-01-24 18:09:09,1611511749,61,16.1,2707176363363894
2021-01-24 18:23:43,1611512623,61,16.1,2707176363363894
2021-01-24 19:04:54,1611515094,61,16.1,2707176363363894
2021-01-24 19:08:23,1611515303,61,16.1,2707176363363894
2021-01-24 19:03:11,1611514991,61,16.1,2707176363363894
2021-01-24 19:04:00,1611515040,61,16.1,2707176363363894
2021-01-24 18:25:42,1611512742,61,16.1,2707176363363894
2021-01-24 18:12:55,1611511975,61,16.1,2707176363363894
2021-01-24 18:21:46,1611512506,61,16.1,2707176363363894
2021-01-24 19:04:58,1611515098,61,16.1,2707176363363894
2021-01-24 18:43:56,1611513836,61,16.1,2707176363363894
2021-01-24 22:50:28,1611528628,61,16.1,2707176363363894
2021-01-24 22:53:44,1611528824,61,16.1,2707176363363894
2021-01-24 22:50:49,1611528649,61,16.1,2707176363363894
2021-01-24 18:04:57,1611511497,61,16.1,2707176363363894
2021-01-24 18:04:53,1611511493,61,16.1,2707176363363894
2021-01-24 18:06:48,1611511608,61,16.1,2707176363363894
2021-01-24 18:06:01,1611511561,61,16.1,2707176363363894
2021-01-24 06:08:35,1611468515,61,16.1,2707176363363894
2021-01-24 05:21:39,1611465699,61,16.1,2707176363363894
2021-01-24 05:43:12,1611466992,61,16.1,2707176363363894
2021-01-24 05:30:57,1611466257,61,16.1,2707176363363894
2021-01-24 05:35:18,1611466518,61,16.1,2707176363363894
2021-01-24 05:18:55,1611465535,61,16.1,2707176363363894
2021-01-24 05:35:56,1611466556,61,16.1,2707176363363894
2021-01-24 23:35:30,1611531330,61,16.1,2707176363363894
2021-01-24 23:58:00,1611532680,61,16.1,2707176363363894
2021-01-24 23:57:06,1611532626,61,16.1,2707176363363894
2021-01-24 23:37:11,1611531431,61,16.1,2707176363363894
2021-01-24 23:11:02,1611529862,61,16.1,2707176363363894
2021-01-24 23:56:49,1611532609,61,16.1,2707176363363894
2021-01-24 23:35:25,1611531325,61,16.1,2707176363363894
2021-01-24 18:42:55,1611513775,61,16.1,2707176363363894
2021-01-24 18:28:34,1611512914,61,16.1,2707176363363894
2021-01-24 18:12:35,1611511955,61,16.1,2707176363363894
2021-01-24 18:44:12,1611513852,61,16.1,2707176363363894
2021-01-24 18:27:59,1611512879,61,16.1,2707176363363894
2021-01-24 19:10:11,1611515411,61,16.1,2707176363363894
2021-01-24 18:07:18,1611511638,61,16.1,2707176363363894
2021-01-24 18:41:23,1611513683,61,16.1,2707176363363894
2021-01-24 18:24:09,1611512649,61,16.1,2707176363363894
2021-01-24 19:07:45,1611515265,61,16.1,2707176363363894
2021-01-24 19:05:30,1611515130,61,16.1,2707176363363894
2021-01-24 18:12:47,1611511967,61,16.1,2707176363363894
2021-01-24 18:43:35,1611513815,61,16.1,2707176363363894
2021-01-24 18:27:52,1611512872,61,16.1,2707176363363894
2021-01-24 22:51:18,1611528678,61,16.1,2707176363363894
2021-01-24 22:49:41,1611528581,61,16.1,2707176363363894
2021-01-24 22:53:28,1611528808,61,16.1,2707176363363894
2021-01-24 22:50:18,1611528618,61,16.1,2707176363363894
2021-01-24 05:53:30,1611467610,61,16.1,2707176363363894
2021-01-24 05:53:15,1611467595,61,16.1,2707176363363894
2021-01-24 05:52:15,1611467535,61,16.1,2707176363363894
2021-01-24 06:04:54,1611468294,61,16.1,2707176363363894
2021-01-24 05:31:39,1611466299,61,16.1,2707176363363894
2021-01-24 05:31:30,1611466290,61,16.1,2707176363363894
2021-01-24 05:22:35,1611465755,61,16.1,2707176363363894
2021-01-24 23:58:38,1611532718,61,16.1,2707176363363894
2021-01-24 22:55:02,1611528902,61,16.1,2707176363363894
2021-01-24 23:59:16,1611532756,61,16.1,2707176363363894
2021-01-24 19:09:56,1611515396,61,16.1,2707176363363894
2021-01-24 18:44:43,1611513883,61,16.1,2707176363363894
2021-01-24 19:02:45,1611514965,61,16.1,2707176363363894
