timestamp_utc,timestamp_epoch,temp_f,temp_c,device_id
2021-01-18 14:57:19,1610981839,58.6,14.8,2582277131565505
2021-01-18 15:21:57,1610983317,58.6,14.8,2582277131565505
2021-01-18 15:23:41,1610983421,58.6,14.8,2582277131565505
2021-01-18 14:40:37,1610980837,58.6,14.8,2582277131565505
2021-01-18 15:17:34,1610983054,58.6,14.8,2582277131565505
2021-01-18 15:19:15,1610983155,58.6,14.8,2582277131565505
2021-01-18 15:22:13,1610983333,58.6,14.8,2582277131565505
2021-01-18 15:23:10,1610983390,58.6,14.8,2582277131565505
2021-01-18 15:25:13,1610983513,58.6,14.8,2582277131565505
2021-01-18 14:40:33,1610980833,58.6,14.8,2582277131565505
2021-01-18 15:01:49,1610982109,58.6,14.8,2582277131565505
2021-01-18 14:34:03,1610980443,58.6,14.8,2582277131565505
2021-01-18 15:00:02,1610982002,58.6,14.8,2582277131565505
2021-01-18 12:18:47,1610972327,58.6,14.8,2582277131565505
2021-01-18 12:27:38,1610972858,58.6,14.8,2582277131565505
2021-01-18 12:17:35,1610972255,58.6,14.8,2582277131565505
2021-01-18 12:53:52,1610974432,58.6,14.8,2582277131565505
2021-01-18 12:30:50,1610973050,58.6,14.8,2582277131565505
2021-01-18 13:15:01,1610975701,58.6,14.8,2582277131565505
2021-01-18 12:27:27,1610972847,58.6,14.8,2582277131565505
2021-01-18 12:19:08,1610972348,58.6,14.8,2582277131565505
2021-01-18 12:30:18,1610973018,58.6,14.8,2582277131565505
2021-01-18 13:13:59,1610975639,58.6,14.8,2582277131565505
2021-01-18 12:30:28,1610973028,58.6,14.8,2582277131565505
2021-01-18 12:41:16,1610973676,58.6,14.8,2582277131565505
2021-01-18 06:27:33,1610951253,58.6,14.8,2582277131565505
2021-01-18 06:39:50,1610951990,58.6,14.8,2582277131565505
2021-01-18 06:50:35,1610952635,58.6,14.8,2582277131565505
2021-01-18 06:34:56,1610951696,58.6,14.8,2582277131565505
2021-01-18 06:42:33,1610952153,58.6,14.8,2582277131565505
2021-01-18 06:31:46,1610951506,58.6,14.8,2582277131565505
2021-01-18 06:33:33,1610951613,58.6,14.8,2582277131565505
2021-01-18 06:27:31,1610951251,58.6,14.8,2582277131565505
2021-01-18 06:37:38,1610951858,58.6,14.8,2582277131565505
2021-01-18 06:40:07,1610952007,58.6,14.8,2582277131565505
2021-01-18 06:28:01,1610951281,58.6,14.8,2582277131565505
2021-01-18 06:40:21,1610952021,58.6,14.8,2582277131565505
2021-01-18 06:45:12,1610952312,58.6,14.8,2582277131565505
2021-01-18 16:08:34,1610986114,58.6,14.8,2582277131565505
2021-01-18 16:04:48,1610985888,58.6,14.8,2582277131565505
2021-01-18 16:02:15,1610985735,58.6,14.8,2582277131565505
2021-01-18 16:03:41,1610985821,58.6,14.8,2582277131565505
2021-01-18 10:12:25,1610964745,58.6,14.8,2582277131565505
2021-01-18 09:53:28,1610963608,58.6,14.8,2582277131565505
